mlb_ID,seasons_bat,career_PA,avg_offense,total_bat_war,peak_bat_war,seasons_pitch,career_GS,avg_era_plus,total_pitch_war,peak_pitch_war,hof_indicator
112858,6,750,-4.014285714285714,-0.6499999999999999,0.36,0,0,0,0,0,0
112859,1,13,1.2,0.1,0.1,1,3,89.1272727272727,-0.14,-0.14,0
112860,2,3,0.4,0.08,0.04,2,1,78.153125,-0.51,0.23,0
112861,17,7268,-1.552941176470588,24.49,4.14,0,0,0,0,0,0
112862,3,488,3.2999999999999994,1.4300000000000002,1.56,0,0,0,0,0,0
112863,2,177,-0.02499999999999998,-0.15,0.13,0,0,0,0,0,0
112864,1,5,0.8,0.08,0.08,0,0,0,0,0,0
112865,2,35,-0.19999999999999996,-0.009999999999999995,0.08,2,10,75.80223076923075,-0.9800000000000001,0.14,0
112866,4,163,-2.7399999999999998,-0.73,0.09,0,0,0,0,0,0
112867,21,9732,2.739130434782609,46.45,5,0,0,0,0,0,0
112868,15,6719,-2.2,16.65,3.53,0,0,0,0,0,0
112869,3,133,-1.8999999999999997,-0.96,-0.03,0,0,0,0,0,0
112870,2,75,0.19999999999999996,0.04000000000000001,0.13,2,21,108.10402298850575,-2.78,0.08,0
112871,4,323,-2.7199999999999998,-1.16,0.03,0,0,0,0,0,0
112872,3,78,-2.475,-0.87,-0.03,0,0,0,0,0,0
112873,1,3,-0.5,-0.06,-0.06,1,1,78.7666666666667,-0.01,-0.01,0
112874,3,50,-0.875,-0.38,-0.04,3,12,121.16771159874607,2.33,0.78,0
112875,1,0,0,0,0,1,0,78.3,0,0,0
112876,4,1015,-11.799999999999999,-3.25,-0.17,0,0,0,0,0,0
112877,8,1470,-4.7875,3.4,1.36,0,0,0,0,0,0
112878,1,4,-0.9,-0.08,-0.08,0,0,0,0,0,0
112879,11,928,-0.7571428571428571,-1.07,0.13,11,292,100.26257184275491,28.99,6.6,0
112880,11,2084,0.8166666666666665,7.84,1.8,0,0,0,0,0,0
112881,3,2,-0.09999999999999999,-0.03,0,3,1,77.56547619047619,-0.56,0,0
112882,2,34,-0.7999999999999999,-0.19,0.02,2,14,55.475757575757555,-2.89,-1.08,0
112883,2,232,-5.366666666666666,-1.28,0,2,64,64.7130434900626,-2.63,0.89,0
112884,1,1,-0.3,-0.03,-0.03,0,0,0,0,0,0
112885,1,183,5,0.19,0.19,0,0,0,0,0,0
112886,15,1768,-1.89375,2.38,1.13,0,0,0,0,0,0
112887,8,2159,-2.522222222222222,4.7700000000000005,1.58,0,0,0,0,0,0
112888,1,1,-0.1,-0.02,-0.02,1,0,64.6,-0.01,-0.01,0
112889,10,2651,1.4181818181818182,8.459999999999999,4.06,0,0,0,0,0,0
112890,2,1,-0.05,-0.02,0,2,1,21.625,-0.22,0.03,0
112891,1,14,-2.6,-0.13,-0.13,0,0,0,0,0,0
112892,1,5,-1.4,-0.15,-0.15,0,0,0,0,0,0
112893,2,11,0.45,0.09,0.13,2,3,67.66875,-0.32,-0.01,0
112894,2,74,-0.30000000000000004,-0.09,0.06,2,19,72.670218579235,-0.45999999999999996,0.27,0
112895,2,33,-0.85,-0.1,-0.02,0,0,0,0,0,0
112896,2,2,-0.39999999999999997,-0.07,-0.02,0,0,0,0,0,0
112897,9,4375,-6.890000000000001,7.4,2.66,0,0,0,0,0,0
112898,3,102,-2.9,-0.8899999999999999,-0.18,0,0,0,0,0,0
112899,9,1806,-4.554545454545455,-3.57,0.16,0,0,0,0,0,0
112900,4,310,-1.925,-0.33,0.15,0,0,0,0,0,0
112901,9,842,-2.4545454545454546,0.38000000000000006,0.66,0,0,0,0,0,0
112902,19,8931,8.01578947368421,54.37,6.32,0,0,0,0,0,0
112903,12,5448,0.7400000000000001,19.55,3.15,0,0,0,0,0,0
112904,10,4438,-3.4818181818181815,16.89,3.15,0,0,0,0,0,0
112905,4,58,-0.6,-0.11000000000000001,0.14,0,0,0,0,0,0
112906,6,38,0.06666666666666667,0.049999999999999996,0.06,6,18,97.68944734376191,1.49,1.19,0
112907,6,1634,-9.275,0.37999999999999995,0.62,1,0,0,0.03,0.03,0
112908,5,5,-0.13999999999999999,-0.08,0,5,0,174.23354572754573,6.74,2.74,0
112909,8,2221,-1.488888888888889,6.38,2.67,0,0,0,0,0,0
112910,1,173,-4.7,0.1,0.1,0,0,0,0,0,0
112911,15,6880,5.223529411764706,33.88,5.65,0,0,0,0,0,0
112912,3,56,2.066666666666667,0.64,0.54,3,9,75.06411616161617,-1.21,-0.25,0
112913,1,118,-8.6,-0.6,-0.6,1,1,68.8875,-0.4,-0.4,0
112914,1,0,0,0,0,1,0,16.68,-0.4,-0.4,0
112915,15,716,-1.3533333333333333,-2.29,0.26,15,379,98.22484791743653,29.21,5.72,0
112916,1,0,0,0,0,1,0,321.7,0.16,0.16,0
112917,1,8,-0.5,-0.05,-0.05,1,5,59.9176470588235,-0.92,-0.92,0
112918,4,449,-2.225,0.02999999999999997,0.79,0,0,0,0,0,0
112919,1,12,-0.9,-0.25,-0.25,0,0,0,0,0,0
112920,6,1348,-0.3000000000000001,3.1,2.08,0,0,0,0,0,0
112921,1,32,-2.3,-0.27,-0.27,0,0,0,0,0,0
112922,3,23,-0.26666666666666666,-0.1,0,3,9,99.19999999999999,1.19,1.04,0
112923,7,1960,-7.05,3.71,1.47,0,0,0,0,0,0
112924,10,4786,10.821428571428571,32.34,5.29,0,0,0,0,0,0
112925,8,1728,-3.425,3.29,2.15,0,0,0,0,0,0
112926,5,536,-2.55,0.05000000000000003,0.54,1,0,63.4,-0.02,-0.02,0
112927,6,363,-1.2285714285714284,-0.9700000000000001,0.12,6,121,103.08232016156782,7.62,3.44,0
112928,2,4,-0.5,-0.09,0,2,1,117.0333333333333,0.3,0.38,0
112929,1,20,-5.3,-0.61,-0.61,0,0,0,0,0,0
112930,3,30,-0.3333333333333333,-0.23,0,0,0,0,0,0,0
112931,11,696,-1.6727272727272728,-2.19,0.08,11,268,97.38911508978332,17.2,5.09,0
112932,1,2,-0.4,-0.04,-0.04,1,0,40.9166666666667,-0.27,-0.27,0
112933,9,187,-0.5272727272727272,-0.62,0.03,9,57,92.71345416334314,5.34,1.89,0
112934,6,97,-0.8125,-0.7200000000000001,0,6,36,128.58681547619048,1.21,2.86,0
112935,5,3,-0.05714285714285715,-0.04,0,5,16,82.38657137793084,-0.8799999999999999,0.46,0
112936,4,151,1.9600000000000002,1.19,0.75,0,0,0,0,0,0
112937,11,1229,-2.853846153846154,0.91,1.76,0,0,0,0,0,0
112938,2,0,0,0,0,2,4,103.6642857142857,0.21,0.19,0
112939,6,1084,-3.9500000000000006,-2.08,0.12,6,241,116.29840927127391,38.589999999999996,12.33,0
112940,8,39,0.33749999999999997,0.28,0.34,8,12,87.57496339833544,-1.08,0.49,0
112941,4,123,-1.0499999999999998,-0.42000000000000004,0.18,4,33,97.35080789450673,2.75,0.99,0
112942,12,1258,-0.05384615384615386,0.01999999999999999,0.53,12,311,88.06921785547999,11.14,6.99,0
112943,5,253,2.16,0.9900000000000001,0.65,4,36,86.08192083968483,-0.5700000000000001,0.39,0
112944,12,4062,6.523076923076923,22.240000000000002,4.29,0,0,0,0,0,0
112945,1,13,0.9,0.11,0.11,1,1,87.06,-0.1,-0.1,0
112946,2,30,-1.2,-0.27,-0.1,0,0,0,0,0,0
112947,4,1024,-5.85,0.76,0.73,0,0,0,0,0,0
112948,3,481,-8.233333333333333,-1.23,0.88,0,0,0,0,0,0
112949,10,1065,0.56,0.21999999999999997,0.7,10,262,124.42417495785939,39.22,9.67,0
112950,1,44,-4.3,-0.16,-0.16,0,0,0,0,0,0
112951,1,2,-0.3,-0.04,-0.04,1,0,225,0.31,0.31,0
112952,1,12,0.7,0.02,0.02,0,0,0,0,0,0
112953,1,0,0,0,0,1,1,50.66875,-0.47,-0.47,0
112954,1,4,-0.1,-0.01,-0.01,1,0,144.3666666666667,0.3,0.3,0
112955,2,140,-1,-0.44000000000000006,0.18,2,38,93.32230639730638,1.06,1.29,0
112956,1,0,0,0,0,1,0,34.3,-0.29,-0.29,0
112957,1,3,-0.2,-0.01,-0.01,0,0,0,0,0,0
112958,3,321,-3.266666666666667,-1.5899999999999999,-0.63,0,0,0,0,0,0
112959,1,5,-0.9,-0.1,-0.1,1,3,46.0153846153846,-0.39,-0.39,0
112960,3,39,-0.6333333333333333,-0.24,0.06,0,0,0,0,0,0
112961,1,0,0,0,0,1,3,52.23,-0.32,-0.32,0
112962,1,8,0,0,0,1,2,67.2222222222222,-0.23,-0.23,0
112963,10,4650,-0.8083333333333332,14.02,2.5,0,0,0,0,0,0
112964,5,265,-1.425,-1.32,0.17,5,94,112.13950553101868,4.04,3.83,0
112965,1,236,-2.15,-0.13,0.1,0,0,0,0,0,0
112966,1,21,1.3,0.2,0.2,0,0,0,0,0,0
112967,1,10,0,0.04,0.04,0,0,0,0,0,0
112968,1,14,0.4,0.23,0.23,0,0,0,0,0,0
112969,3,98,1.45,0.58,0.41,3,35,79.740306122449,0.6200000000000001,0.93,0
112970,15,419,0.46875,0.8,0.4,15,199,88.06363176615393,7.069999999999999,1.81,0
112971,3,4,-0.19999999999999998,-0.08,0,3,1,74.3897435897436,-0.27,0.22,0
112972,4,1228,2.35,4.74,2.89,0,0,0,0,0,0
112973,6,535,-1.5285714285714285,-1.07,0.47,6,145,106.40569482680841,3.42,4.36,0
112974,1,10,-0.3,-0.04,-0.04,1,4,37.4285714285714,-1.18,-1.18,0
112975,4,341,-3.7800000000000002,-2.3,-0.11,0,0,0,0,0,0
112976,2,268,-9.45,-1.27,-0.57,0,0,0,0,0,0
112977,10,2179,-3.8,1.43,1.19,0,0,0,0,0,0
112978,12,6212,-5.216666666666667,16.28,3.38,0,0,0,0,0,0
112979,18,8100,12,48.09,6.87,0,0,0,0,0,0
112980,8,1567,-3.1375,5.35,4.09,0,0,0,0,0,0
112981,6,198,0.21666666666666665,0.09000000000000004,0.27,6,61,97.43898785996613,3.4,2.81,0
112982,1,1,-0.2,-0.03,-0.03,0,0,0,0,0,0
112983,1,0,0,0,0,1,0,124.1,0.1,0.1,0
112984,11,315,1.0846153846153845,1.23,0.5,11,164,93.70185570502346,7.42,4.6,0
112985,10,215,-0.06666666666666668,-0.09000000000000001,0.21,10,92,88.07889924025015,-0.9499999999999998,2.54,0
112986,6,1467,-2.2285714285714286,1.22,0.72,0,0,0,0,0,0
112987,1,5,-0.1,-0.02,-0.02,1,1,0,0.4,0.4,0
112988,1,16,-1.6,-0.15,-0.15,1,5,75.1875,-0.02,-0.02,0
112989,1,19,-1.6,-0.23,-0.23,0,0,0,0,0,0
112990,1,0,0,0,0,1,1,22.1,-0.35,-0.35,0
112991,21,10435,13.928571428571429,75.25,7.11,0,0,0,0,0,0
112992,12,4508,-7.093333333333334,2.58,2.36,0,0,0,0,0,0
112993,1,0,0,0,0,1,0,24.54,-0.23,-0.23,0
112994,1,118,-1.55,-0.57,-0.15,0,0,0,0,0,0
112995,1,17,-2.9,-0.26,-0.26,1,4,69.1325581395349,-0.45,-0.45,0
112996,1,279,3.4,1.14,1.14,1,1,48.0666666666667,-0.64,-0.64,0
112997,4,29,0.4,0.17,0.23,4,0,189.29049369747898,3.56,3.63,0
112998,12,2454,-2.7,4.03,1.76,0,0,0,0,0,0
112999,7,2703,-6.327272727272727,-2.3,0.38,7,139,93.93327443524745,7.62,6.63,0
113000,6,590,-4.714285714285714,-2.9,0.21,6,163,103.25460580053638,11.8,6.88,0
113001,1,4,-0.9,-0.09,-0.09,0,0,0,0,0,0
113002,11,173,-0.3166666666666667,-0.49,0.31,11,83,105.438650167848,8.14,3.43,0
113003,4,152,0.775,0.34,0.25,4,45,67.72318953423121,-0.1600000000000002,3.26,0
113004,1,7,-0.9,-0.07,-0.07,0,0,0,0,0,0
113005,5,135,-1.52,-0.53,0.13,0,0,0,0,0,0
113006,1,65,-1,0.05,0.05,0,0,0,0,0,0
113007,2,309,-4.25,-0.05000000000000002,0.15,0,0,0,0,0,0
113008,10,330,0.6363636363636364,0.6499999999999999,0.7,10,116,91.64645987882645,5.91,4.3,0
113009,7,1178,-4.385714285714285,-0.25,0.44,0,0,0,0,0,0
113010,4,568,-1.9600000000000002,1.0799999999999998,1.4,0,0,0,0,0,0
113011,3,211,-4.133333333333334,-0.94,-0.15,3,45,114.03331153971887,2.83,1.62,0
113012,8,2269,2.1375,8.15,2.7,0,0,0,0,0,0
113013,12,4384,3.1666666666666665,18.52,3.58,0,0,0,0,0,0
113014,12,3532,-2.7083333333333335,16.71,3.84,0,0,0,0,0,0
113015,1,2,-0.4,-0.04,-0.04,0,0,0,0,0,0
113016,1,0,0,0,0,1,0,129.6333333333333,0.07,0.07,0
113017,4,1347,1.0250000000000004,3.47,2.65,0,0,0,0,0,0
113018,1,22,-0.4,0.03,0.03,0,0,0,0,0,0
113019,1,9,-0.5,-0.07,-0.07,1,3,43.9142857142857,-0.69,-0.69,0
113020,1,49,-2.5,-0.06,-0.06,0,0,0,0,0,0
113021,3,81,-0.7999999999999999,-0.36000000000000004,0,0,0,0,0,0,0
113022,8,575,-2.725,-2.29,0.01,0,0,0,0,0,0
113023,17,6506,6,26.65,4.57,0,0,0,0,0,0
113024,1,2,0.5,0.06,0.06,0,0,0,0,0,0
113025,1,5,-0.6,-0.08,-0.08,0,0,0,0,0,0
113026,8,183,-0.30000000000000004,-0.27,0.13,8,131,95.36145041360655,5.8999999999999995,4.97,0
113027,3,149,-0.7333333333333333,-0.21000000000000002,0.01,3,38,94.3925811965812,3.15,1.87,0
113028,18,10917,10.144444444444444,56.31,6.13,0,0,0,0,0,0
113029,1,62,-3.4,-0.27,-0.27,0,0,0,0,0,0
113030,1,0,0,0,0,1,0,0,0.04,0.04,0
113031,10,424,-0.5900000000000001,-0.68,0.37,10,112,91.30670844865222,8.65,3.92,0
113032,1,0,0,0,0,1,0,58.55,-0.06,-0.06,0
113033,1,30,-2.4,-0.16,-0.16,0,0,0,0,0,0
113034,9,346,1.0222222222222221,0.81,0.54,9,139,106.72795960429364,2.15,3.63,0
113035,5,2243,-1.78,8.54,2.84,0,0,0,0,0,0
113036,1,13,0.7,0.08,0.08,1,2,71.8,-0.3,-0.3,0
113037,1,250,-16.9,-1.74,-1.74,0,0,0,0,0,0
113038,1,256,-14.5,-1.41,-1.41,0,0,0,0,0,0
113039,7,2739,12.522222222222222,16.88,5.58,0,0,0,0,0,0
113040,2,409,-8.649999999999999,-1.56,-0.66,0,0,0,0,0,0
113041,2,33,0.9500000000000001,0.16,0.13,2,10,76.41363636363636,-0.47000000000000003,-0.02,0
113042,1,12,-0.2,-0.09,-0.09,0,0,0,0,0,0
113043,10,3193,3,14.67,4.25,0,0,0,0,0,0
113044,1,7,0.8,0.01,0.01,0,0,0,0,0,0
113045,2,150,-3.45,-0.9,-0.22,0,0,0,0,0,0
113046,1,14,-0.6,-0.02,-0.02,0,0,0,0,0,0
113047,1,19,2.8,0.37,0.37,0,0,0,0,0,0
113048,1,11,0.6,0.04,0.04,1,3,61.956,-0.46,-0.46,0
113049,3,67,-0.9,-0.31000000000000005,0.09,3,28,84.69798873965543,0.4799999999999999,1.14,0
113050,1,186,-1.3,0.27,0.27,0,0,0,0,0,0
113051,2,38,-0.050000000000000044,0.1,0.13,0,0,0,0,0,0
113052,14,7833,7.517647058823529,43.98,6.31,1,1,32.55,-0.12,-0.12,0
113053,6,723,-1.2833333333333334,0.25999999999999995,0.57,0,0,0,0,0,0
113054,13,608,0.3933333333333333,0.73,0.73,13,364,94.97926032711935,18.84,4.63,0
113055,2,3,-0.25,-0.06,0,2,1,134.4,0.14,0.1,0
113056,1,0,0,0,0,1,1,15.84,-0.29,-0.29,0
113057,1,2,0.3,0.02,0.02,0,0,0,0,0,0
113058,1,18,0.6,0.06,0.06,1,8,86.0733333333333,-0.5,-0.5,0
113059,9,2436,-1.4083333333333332,4.46,2.87,2,1,38.9375,-0.39,-0.11,0
113060,21,334,-0.15600000000000003,-0.49000000000000005,0.21,21,371,107.58749869298097,40.27,5.69,0
113061,3,0,0,0,0,3,0,95.91916666666667,0.55,0.68,0
113062,7,1362,-7.8999999999999995,-2.3,0.63,2,0,0,0.18000000000000002,0.14,0
113063,1,3,-0.8,-0.07,-0.07,0,0,0,0,0,0
113064,1,0,0,0,0,1,0,73.4,0,0,0
113065,2,37,-0.6,-0.13,0,2,12,60.496153846153845,0.52,0.65,0
113066,1,12,-0.6,0.08,0.08,0,0,0,0,0,0
113067,6,397,-1.2,-0.55,0.27,6,103,99.14164801666924,6.17,4.33,0
113068,1,1,-0.2,0,0,0,0,0,0,0,0
113069,15,8748,6.233333333333333,39.41,4.07,0,0,0,0,0,0
113070,10,4218,-3.8,14.38,2.92,0,0,0,0,0,0
113071,1,1,-0.3,0,0,0,0,0,0,0,0
113072,6,861,-2.457142857142857,0.3899999999999999,1.4,0,0,0,0,0,0
113073,1,0,0,0,0,0,0,0,0,0,0
113074,14,4340,8.113333333333333,22.93,6.91,0,0,0,0,0,0
113075,15,1324,2.5,4.06,0.95,15,388,102.94061158492596,36.7,5.44,0
113076,1,64,-1.5,0.15,0.15,0,0,0,0,0,0
113077,16,4296,-0.6263157894736842,15.71,4.2,1,0,17,0,0,0
113078,8,574,-0.08888888888888896,1.95,1.43,0,0,0,0,0,0
113079,1,1,-0.2,-0.02,-0.02,1,0,83.8,-0.01,-0.01,0
113080,6,546,-3.6285714285714286,-2.97,0.33,6,186,100.64968589839532,14.14,8.5,0
113081,13,4981,-0.9307692307692305,18.18,4.85,0,0,0,0,0,0
113082,4,23,0.675,0.25,0.17,4,3,56.25092592592589,-1.7,0.02,0
113083,2,1,-0.1,-0.02,0,2,0,90.0222222222222,0.36,0.22,0
113084,1,16,-1.4,-0.14,-0.14,1,3,66.8071428571429,-1.03,-1.03,0
113085,2,63,-0.8999999999999999,-0.05,-0.02,0,0,0,0,0,0
113086,2,103,-3.1,-0.49,0.12,0,0,0,0,0,0
113087,1,4,-0.5,-0.05,-0.05,0,0,0,0,0,0
113088,6,736,-6.666666666666667,-0.96,0.43,0,0,0,0,0,0
113089,1,0,0,0,0,1,0,30.1,-0.07,-0.07,0
113090,4,34,-0.8400000000000001,-0.47,0.04,4,1,92.88319342872283,2.55,2.07,0
113091,3,873,-13.333333333333334,-2.65,-0.04,0,0,0,0,0,0
113092,1,12,2.1,0.21,0.21,1,5,98.1588235294118,-0.14,-0.14,0
113093,3,157,-0.3999999999999999,-0.22999999999999995,0.2,3,42,103.16880220713072,5.15,3.18,0
113094,4,238,-2.4250000000000003,-0.5900000000000001,0.1,4,6,118.54919732441472,-2.47,-0.02,0
113095,4,1515,-2.56,3.1500000000000004,3.12,0,0,0,0,0,0
113096,9,5010,5.833333333333333,19.99,5.94,0,0,0,0,0,0
113097,3,121,-2.6333333333333333,-0.42000000000000004,-0.14,0,0,0,0,0,0
113098,6,611,-2.4833333333333334,0.22999999999999998,0.84,0,0,0,0,0,0
113099,19,9997,2.457894736842105,38.22,5.15,1,0,0,0.09,0.09,0
113100,13,904,0.8933333333333332,1.24,1.5,13,280,108.2796633283359,37.92,8.56,0
113101,2,14,-0.8999999999999999,-0.38,0.05,0,0,0,0,0,0
113102,17,6147,12.555555555555555,36.08,7.91,0,0,0,0,0,0
113103,10,499,-0.9100000000000001,-0.88,0.32,10,164,107.93825052225922,14.66,5.67,0
113104,4,66,-0.2,-0.08,0.1,4,22,72.2286873744535,-1.52,0.23,1
113105,13,17,-0.09333333333333332,-0.15,-0.15,13,239,104.27321139003512,17.33,3.77,0
113106,20,10178,19.47,84.91,7.22,1,0,24.0857142857143,-0.38,-0.38,0
113107,8,1997,-2.45,4.4,1.61,0,0,0,0,0,0
113108,2,82,0.1499999999999999,0.25,0.36,0,0,0,0,0,0
113109,10,4189,4.8,19.689999999999998,4.52,0,0,0,0,0,0
113110,3,1397,-11.933333333333332,-0.21000000000000002,0.24,0,0,0,0,0,0
113111,22,7377,3.2680000000000002,38.34,5.92,0,0,0,0,0,0
113112,18,7736,-1.5,20.419999999999998,5.97,0,0,0,0,0,0
113113,3,732,-6.8,0.6,1.03,0,0,0,0,0,0
113114,1,17,-0.3,0.03,0.03,0,0,0,0,0,0
113115,1,80,-7.8,-0.98,-0.98,0,0,0,0,0,0
113116,4,117,-0.9,-0.53,0.12,4,39,91.14880439084726,3.75,2.48,0
113117,7,1850,3.711111111111111,5.2,3.32,0,0,0,0,0,0
113118,10,3984,-1.3636363636363635,15.84,4.01,0,0,0,0,0,0
113119,4,0,0,0,0,4,41,84.58293290043292,0.62,1.04,0
113120,2,146,-2.8333333333333335,-0.9,-0.1,2,39,71.16229552469137,0.6,0.85,0
113121,1,78,-3.5,-0.03,-0.03,0,0,0,0,0,0
113122,4,1,-0.025,-0.01,-0.01,4,1,105.62105899419727,-0.71,1.8,0
113123,1,23,3,0.35,0.35,1,1,86.7590909090909,-0.62,-0.62,0
113124,3,491,-6.1000000000000005,-1.65,-0.24,0,0,0,0,0,0
113125,1,2,-0.6,-0.19,-0.19,0,0,0,0,0,0
113126,15,199,0.30000000000000004,0.5599999999999999,0.24,15,85,98.23054081953863,7.370000000000001,4.4,0
113127,10,3298,0.030000000000000027,14.49,4.7,0,0,0,0,0,0
113128,1,8,-1.2,-0.14,-0.14,0,0,0,0,0,0
113129,1,0,0,0,0,0,0,0,0,0,0
113130,6,1294,-5.125,-1.97,0.67,0,0,0,0,0,0
113131,2,147,-6.85,-1.05,-0.49,0,0,0,0,0,0
113132,2,11,-0.15000000000000002,-0.03,0.01,2,4,80.51267806267805,-0.42,0.43,0
113133,8,734,-5.2375,-2.14,0,0,0,0,0,0,0
113134,5,933,-4.233333333333333,-0.1400000000000001,1.2,0,0,0,0,0,0
113135,11,6,-0.06923076923076923,-0.1,0,11,0,92.25763076794823,4.86,2.24,0
113136,4,195,-0.27499999999999997,-0.15000000000000002,0.3,4,58,90.99672299415403,3.1700000000000004,2.6,0
113137,8,2178,-3.8,-0.32999999999999996,1.75,0,0,0,0,0,0
113138,3,0,0,0,0,3,7,66.0767174854131,-0.94,0.2,0
113139,1,4,-0.8,-0.02,-0.02,0,0,0,0,0,0
113140,2,103,-1.85,-0.19,0.08,0,0,0,0,0,0
113141,4,0,0,0,0,4,6,97.91941598649029,0.79,0.79,0
113142,3,34,-1.5333333333333334,-0.52,-0.21,0,0,0,0,0,0
113143,16,4714,3.477777777777778,22.28,3.89,0,0,0,0,0,0
113144,8,485,-2.1375,0.20999999999999996,1.32,0,0,0,0,0,0
113145,1,2,0.2,0.02,0.02,1,0,59.875,-0.05,-0.05,0
113146,18,9822,6.731578947368422,60.7,8.33,0,0,0,0,0,0
113147,1,1,-0.3,-0.02,-0.02,1,0,355.5,0.18,0.18,0
113148,2,2,0.15,0.02,0.02,2,0,78.9,-0.87,-0.01,0
113149,2,0,0,0,0,2,0,69.52222222222225,-0.18,0,0
113150,7,48,0.6285714285714287,0.47000000000000003,0.2,7,0,105.71574557387058,5.680000000000001,2.89,0
113151,21,10769,9.30952380952381,64.86,7.89,0,0,0,0,0,1
113152,4,85,1.025,0.4,0.4,4,18,85.7584929078014,2.38,2.54,0
113153,1,0,0,0,0,1,0,0,0.06,0.06,0
113154,6,1289,-5.271428571428571,1.5600000000000003,2.97,0,0,0,0,0,0
113155,4,41,-0.5,-0.2,0.03,4,9,72.70658524904213,-1.4100000000000001,-0.1,0
113156,2,43,-2.1999999999999997,-0.61,-0.11,2,11,90.04670846394983,-1.04,0.18,0
113157,5,472,-1.1800000000000002,0.47,0.35,0,0,0,0,0,0
113158,11,95,0.2916666666666667,0.36000000000000004,0.26,11,33,100.43225008601331,2.9899999999999998,1.54,0
113159,2,130,-3.8333333333333335,-1.09,-0.21,2,34,109.75284210526316,1.3800000000000001,1.1,0
113160,10,3248,-3.975,6.73,2.79,0,0,0,0,0,0
113161,4,26,0.65,0.26,0.18,4,2,47.0216923076923,-1.86,0.17,0
113162,1,7,-1.9,-0.19,-0.19,0,0,0,0,0,0
113163,1,246,-14.9,-0.78,-0.78,0,0,0,0,0,0
113164,5,491,-0.56,1.04,0.49,0,0,0,0,0,0
113165,8,1184,0.7000000000000002,2.9200000000000004,1.09,7,68,91.83928700158914,-2.69,0.77,0
113166,1,140,3.4,0.13,0.13,1,30,57.6100917431193,-3.43,-3.43,0
113167,1,0,0,0,0,1,0,106.4,-0.17,-0.17,0
113168,12,766,1.9166666666666667,2.27,0.55,12,230,159.4314055659934,43.910000000000004,8.94,0
113169,9,274,-1.3666666666666667,-1.29,0.15,9,87,98.42024208256737,12.02,5.71,0
113170,4,594,-8.25,-3.3,-0.26,0,0,0,0,0,0
113171,4,211,2.2,1.11,0.63,4,60,71.1685987773488,0.05999999999999997,1.22,0
113172,2,231,-4.9,-0.26,0.07,0,0,0,0,0,0
113173,1,1,-0.3,-0.03,-0.03,0,0,0,0,0,0
113174,1,44,0,-0.05,-0.05,0,0,0,0,0,0
113175,1,179,-1.9500000000000002,-0.55,-0.11,0,0,0,0,0,0
113176,8,1519,-2.6625,4.57,1.35,0,0,0,0,0,0
113177,1,0,0,0,0,1,0,72.25,-0.05,-0.05,0
113178,11,2050,-3.9,0.99,0.85,0,0,0,0,0,0
113179,2,23,-0.7,-0.14,-0.05,2,8,74.94888888888886,-0.13,0.04,0
113180,1,142,-0.5,-0.11,-0.11,0,0,0,0,0,0
113181,2,25,-0.65,-0.15,0,2,10,156.97887931034484,0.8099999999999999,0.59,0
113182,6,173,-2.5285714285714285,-1.76,0.04,6,37,92.13032898263933,3.14,2.57,0
113183,15,6534,8.225,41.72,7.59,0,0,0,0,0,0
113184,1,0,0,0,0,1,0,178.35,0.18,0.18,0
113185,4,611,-0.27142857142857124,-0.9,0.09,0,0,0,0,0,0
113186,2,18,-0.85,-0.2,0,0,0,0,0,0,0
113187,8,2976,-10.22,-1.75,0.52,0,0,0,0,0,0
113188,9,55,0.3222222222222222,0.34,0.14,9,105,103.54382363411663,6.38,4.66,0
113189,7,787,-3.25,-0.29000000000000004,0.59,0,0,0,0,0,0
113190,1,1,-0.2,-0.02,-0.02,0,0,0,0,0,0
113191,1,4,-0.2,-0.01,-0.01,0,0,0,0,0,0
113192,6,55,-0.03333333333333335,-0.029999999999999995,0.13,6,3,93.83985899721195,1.4,1.65,0
113193,1,0,0,0,0,1,0,211.55,0.26,0.26,0
113194,1,41,-3.9,-0.3,-0.3,0,0,0,0,0,0
113195,1,4,-0.6,-0.16,-0.16,0,0,0,0,0,0
113196,1,5,-1,-0.11,-0.11,1,1,53.6833333333333,-0.39,-0.39,0
113197,11,4513,-0.7250000000000001,13.78,3.89,0,0,0,0,0,0
113198,1,47,-0.30000000000000004,-0.09999999999999998,0.26,1,15,79.37915384615386,0.08999999999999997,0.59,0
113199,3,288,-3.3666666666666667,-0.83,0.59,0,0,0,0,0,0
113200,1,20,-0.5,-0.05,0,0,0,0,0,0,0
113201,2,56,-2.05,-0.36,0.02,0,0,0,0,0,0
113202,2,0,0,0,0,2,0,89.3,0.05,0.05,0
113203,2,65,-1.25,-0.08,0.02,0,0,0,0,0,0
113204,4,3,-0.125,-0.05,0,4,0,57.1326388888889,-1.71,-0.22,0
113205,6,1267,-7.45,2.8800000000000003,1.86,0,0,0,0,0,0
113206,1,2,-0.7,0.05,0.05,0,0,0,0,0,0
113207,3,192,-0.6333333333333333,0.37,0.27,1,1,37.9230769230769,-0.54,-0.54,0
113208,2,7,0.95,0.12000000000000001,0.07,0,0,0,0,0,0
113209,2,126,-3.8000000000000003,-0.49,-0.15,0,0,0,0,0,0
113210,1,19,-1.3,-0.07,-0.07,0,0,0,0,0,0
113211,10,18,-0.16153846153846155,-0.19,0.08,10,1,126.54883606652082,6.779999999999999,2.05,0
113212,15,5193,-2.013333333333333,11.06,3.68,0,0,0,0,0,0
